credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.1114,32.81,9.169518377,4.38,747,1260.041667,486,21.0,0,0,0,0
1,home_improvement,0.08,313.37,11.40756495,4.07,777,5160.0,2881,14.2,0,0,0,0
0,debt_consolidation,0.1426,411.67,11.40756495,16.4,712,5550.041667,8956,61.8,5,1,0,0
1,all_other,0.1114,164.02,10.08580911,3.3,717,1860.041667,1124,9.7,1,0,0,0
1,small_business,0.0963,160.48,10.4341158,0.39,747,3480.041667,1063,6.2,4,0,0,0
1,credit_card,0.1474,55.26,9.210340372,18.12,667,1710.0,5704,80.3,0,0,0,0
1,all_other,0.1426,274.45,10.53209621,14.78,687,4110.0,4986,83.1,3,0,0,0
1,major_purchase,0.08,206.04,10.71441777,13.28,767,11310.0,5889,27.1,3,0,0,0
1,all_other,0.1411,111.25,10.04324949,23.65,677,3510.0,545,90.8,2,0,2,0
1,small_business,0.1379,255.57,10.37349118,9.86,712,2999.958333,1805,10.1,2,1,0,0
1,debt_consolidation,0.1189,563.79,10.71441777,19.44,722,3660.0,9583,38.5,3,0,0,0
1,debt_consolidation,0.0945,272.09,10.81985828,17.33,737,2430.041667,9048,26.6,1,0,0,0
1,debt_consolidation,0.1287,134.54,10.08580911,22.55,677,1920.041667,7679,38.8,1,0,0,0
1,debt_consolidation,0.1178,380.76,10.73116563,15.21,707,5039.958333,10197,75.5,0,0,0,0
1,debt_consolidation,0.0768,124.77,10.81985828,17.06,782,4290.0,1950,18.7,3,0,0,0
1,debt_consolidation,0.1218,266.4,10.59663473,19.32,707,2220.041667,2707,31.5,0,0,0,0
0,debt_consolidation,0.1387,136.46,10.858999,6.9,647,2669.0,5272,78.7,0,0,0,0
0,debt_consolidation,0.128,201.6,10.95080655,15.2,667,6449.958333,13622,79.7,4,2,1,0
1,debt_consolidation,0.1183,662.68,11.184421400000002,13.8,747,4229.958333,15968,28.6,4,0,0,0
1,debt_consolidation,0.0894,355.85,11.15625052,13.08,762,4410.0,182,60.7,0,0,0,0
1,all_other,0.1183,530.15,12.22587527,6.29,727,7559.958333,41977,25.4,1,0,0,0
0,debt_consolidation,0.1461,172.38,10.30895266,4.4,697,1112.0,2972,59.4,5,0,0,0
0,all_other,0.1438,68.73,10.59663473,15.57,642,238.9583333,17312,86.6,0,0,0,0
1,all_other,0.074,93.18,10.89673933,22.82,777,7110.041667,0,0.0,0,0,0,0
1,debt_consolidation,0.1284,134.48,11.7829526,17.68,707,4170.041667,51973,95.0,3,0,0,0
0,credit_card,0.1829,181.5,11.00209984,27.14,642,2370.0,37962,85.1,1,0,0,0
1,all_other,0.16,351.58,11.38504664,11.85,662,2639.958333,12125,69.3,2,0,0,0
1,all_other,0.0894,234.32,11.46163217,6.44,742,1747.0,4212,9.6,0,0,0,0
1,all_other,0.0932,306.69,11.03488966,8.52,797,4050.0,1309,3.3,0,0,0,0
1,small_business,0.1635,353.3,11.2515607,11.52,732,5009.958333,35873,94.4,3,0,0,0
1,debt_consolidation,0.08,188.02,10.73639668,10.64,762,11700.0,74759,13.9,0,0,0,0
1,home_improvement,0.1183,463.88,10.96819829,8.23,742,2153.0,0,0.0,2,0,0,0
1,credit_card,0.1317,251.64,10.91802234,10.81,667,2820.0,6413,81.2,1,0,0,0
1,major_purchase,0.08,200.56,10.95416931,1.57,767,4020.0,4521,10.1,0,0,0,0
1,debt_consolidation,0.16,457.05,10.46244598,18.87,662,3090.0,18554,79.6,1,0,0,0
1,all_other,0.1114,442.85,10.7898715,17.48,742,10590.0,13844,50.3,3,0,0,0
1,debt_consolidation,0.1442,515.74,11.44035477,15.81,692,7020.0,25892,89.0,1,0,1,0
1,all_other,0.1426,548.9,11.184421400000002,18.87,682,5190.0,33587,45.6,0,0,0,0
1,all_other,0.1367,102.06,10.72165816,2.57,677,3120.041667,1864,44.4,0,2,0,0
0,credit_card,0.1443,257.91,10.818177,17.67,657,3690.0,10221,70.0,1,0,1,0
1,all_other,0.1025,647.7,11.03488966,16.32,752,2130.0,2526,26.3,0,0,0,0
1,debt_consolidation,0.1739,716.95,11.75194237,11.39,662,4740.0,28882,48.3,0,2,0,0
1,debt_consolidation,0.1442,515.74,12.4049235,20.01,692,7290.0,77179,82.5,1,0,0,0
1,debt_consolidation,0.0838,78.78,10.34174248,10.61,722,7089.041667,2773,10.8,1,0,0,0
1,home_improvement,0.0933,159.77,12.10071213,11.93,717,4498.958333,60568,39.2,1,0,0,0
1,debt_consolidation,0.1189,331.64,10.90558894,21.54,732,3749.958333,11628,40.4,0,0,1,0
1,debt_consolidation,0.1253,686.06,10.61972606,17.38,712,3876.041667,18061,78.2,1,0,0,0
1,home_improvement,0.0932,383.37,11.35040654,9.15,787,7469.958333,9825,24.3,0,0,0,0
1,small_business,0.1347,407.08,11.28978191,23.83,692,6390.0,8762,31.9,3,0,0,0
1,home_improvement,0.0768,155.95,10.77895629,0.38,812,7950.0,52,0.3,0,0,0,0
1,debt_consolidation,0.0894,98.5,10.77895629,21.75,717,6175.0,15354,47.8,3,0,0,0
0,debt_consolidation,0.1588,140.4,10.34174248,21.45,652,2613.0,11157,54.7,2,0,0,0
1,all_other,0.0963,160.48,11.88454419,15.07,727,8939.958333,19654,77.4,0,0,0,0
0,credit_card,0.147,172.59,10.81977828,15.14,647,3299.0,36662,82.9,0,0,0,0
1,debt_consolidation,0.08,131.62,10.37349118,17.48,767,8222.958333,1127,40.2,0,0,0,0
1,debt_consolidation,0.1774,720.42,11.81303006,19.85,672,4080.041667,34863,90.8,1,0,1,0
0,debt_consolidation,0.1324,304.29,11.12714533,18.51,672,3329.958333,7920,76.9,10,0,0,0
0,all_other,0.0933,127.82,10.81977828,4.0,702,995.9583332999998,6500,80.0,3,0,0,0
1,all_other,0.0894,508.35,11.69524702,23.1,782,6389.958333,78633,31.7,1,0,0,0
1,debt_consolidation,0.1379,511.14,10.76595548,9.17,712,8847.0,17500,85.6,0,0,1,0
1,all_other,0.08,188.02,11.00209984,1.06,767,4756.958333,7161,16.4,0,0,0,0
1,credit_card,0.1357,190.23,11.15625052,17.47,692,7831.0,48280,97.7,3,0,0,0
1,debt_consolidation,0.1253,261.04,10.645424900000002,19.0,702,4320.0,0,0.0,2,0,0,0
1,credit_card,0.0788,312.81,10.645424900000002,19.77,737,4500.041667,15664,62.7,2,0,0,0
1,debt_consolidation,0.1632,741.59,11.2771525,13.61,667,3389.958333,9090,72.7,1,0,0,0
1,all_other,0.1284,94.14,10.81069718,2.35,697,3270.0,3511,40.4,1,0,0,0
1,debt_consolidation,0.1183,331.34,10.412591699999998,9.56,747,3300.0,9424,50.4,0,0,0,0
1,major_purchase,0.0859,237.08,11.56171563,7.39,777,8161.041667,284,0.9,0,0,0,0
1,small_business,0.0932,223.63,10.81977828,7.8,742,3720.0,5749,33.8,0,0,0,0
1,major_purchase,0.0859,221.28,10.91508846,6.09,757,3667.0,4360,29.3,0,0,0,0
0,debt_consolidation,0.1287,336.34,10.81977828,20.69,702,3149.958333,61053,40.7,4,0,0,0
0,educational,0.1375,495.52,11.33857208,19.1,662,6660.041667,26710,102.7,3,0,0,0
1,all_other,0.1014,97.0,10.77895629,0.0,692,5160.0,0,0.0,0,0,0,0
1,debt_consolidation,0.1347,529.2,10.87804719,18.66,697,3119.958333,13514,92.6,2,0,0,0
1,small_business,0.1916,352.67,10.45737267,5.93,667,5820.0,11670,81.6,1,0,1,0
1,small_business,0.0907,222.83,10.93310697,0.73,742,2370.041667,2240,5.1,2,0,0,0
1,debt_consolidation,0.0894,317.72,10.53209621,13.73,787,5039.958333,417,3.2,2,0,0,0
1,debt_consolidation,0.1218,765.9,11.00209984,12.34,732,2760.041667,3075,28.0,1,0,0,0
1,small_business,0.1114,177.97,11.28978191,24.77,712,3750.041667,12216,56.6,1,0,0,0
0,educational,0.08,15.67,8.101677747,0.0,747,570.0,0,0.0,0,0,0,0
0,home_improvement,0.1109,688.41,12.30138283,21.28,747,8730.0,270800,25.3,5,0,0,0
0,all_other,0.152,470.18,10.77895629,26.08,687,5339.041667,32005,70.4,1,0,0,0
1,all_other,0.16,123.06,10.20359214,8.89,677,2009.958333,5869,99.5,0,0,0,0
1,credit_card,0.1062,683.76,10.81977828,15.18,737,17616.0,31725,32.8,0,0,0,0
1,debt_consolidation,0.1322,304.21,11.41751528,9.81,692,6839.958333,19262,85.6,1,1,0,0
0,debt_consolidation,0.1387,231.98,11.51292546,14.64,657,3498.0,39411,97.8,1,0,0,0
1,debt_consolidation,0.1114,278.83,10.25765937,24.63,727,8010.0,9193,28.5,0,0,0,0
0,small_business,0.1505,131.83,10.55059079,12.19,712,1589.958333,639,6.8,5,0,0,0
1,debt_consolidation,0.1134,246.75,11.00209984,8.92,687,7260.0,1954,4.8,0,2,0,0
0,credit_card,0.1411,171.15,10.46310334,16.87,677,3779.958333,2488,62.2,5,0,0,0
1,all_other,0.0988,483.16,10.4341158,16.41,762,3091.041667,6919,26.5,0,0,0,0
1,small_business,0.1284,840.45,11.55214618,5.52,762,8630.041667,1900,38.0,4,0,0,0
0,debt_consolidation,0.1576,437.99,11.48246626,11.84,652,4079.958333,21861,88.1,2,0,0,0
1,major_purchase,0.1496,242.53,10.5865844,9.18,682,2520.0,0,0.0,1,1,0,0
1,debt_consolidation,0.1253,401.6,10.79949394,9.92,707,3539.958333,13107,51.4,0,0,0,0
1,all_other,0.0768,93.57,10.81977828,0.79,757,3180.0,3894,10.5,0,0,0,0
0,debt_consolidation,0.1343,142.39,10.30895266,13.16,647,3660.0,2153,86.1,3,0,0,0
1,debt_consolidation,0.1183,198.81,10.98529272,20.4,702,1980.0,7278,30.1,0,0,0,0
0,debt_consolidation,0.1482,151.28,11.43154186,26.24,697,3449.958333,150334,87.7,0,0,0,0
1,debt_consolidation,0.1632,370.8,10.73639668,9.97,662,1680.0416670000002,10039,53.7,1,0,0,0
1,debt_consolidation,0.1197,76.36,11.00209984,24.94,732,6359.958333,21765,49.4,0,0,0,0
1,major_purchase,0.1774,288.17,10.59663473,8.91,667,1200.041667,1825,67.6,3,1,0,0
1,all_other,0.08,125.35,11.46163217,5.99,777,11970.0,31270,48.1,0,0,0,0
1,all_other,0.1189,397.97,11.07293102,0.41,742,3119.958333,411,1.9,1,0,0,0
0,all_other,0.1379,109.05,10.95080655,15.16,682,2220.0,249,16.6,5,0,0,0
1,debt_consolidation,0.1178,595.97,11.44035477,17.43,707,3899.958333,29046,41.8,0,0,0,0
1,debt_consolidation,0.1442,498.55,10.30895266,18.04,697,8910.958333,20392,94.0,1,0,0,0
1,debt_consolidation,0.0894,127.09,10.49127422,2.77,762,2700.041667,3969,19.7,0,0,0,0
1,credit_card,0.1347,569.9,11.22524339,13.63,712,6510.041667,15646,81.9,1,1,0,0
1,debt_consolidation,0.1304,202.28,10.38887228,24.89,672,1830.0,3139,50.6,1,1,0,0
1,home_improvement,0.0945,272.09,10.81977828,3.12,762,2579.958333,1133,18.0,1,0,0,0
1,debt_consolidation,0.157,875.27,11.79244935,14.21,692,3330.0,25262,73.7,0,0,0,0
1,all_other,0.1008,807.62,11.88448902,1.73,762,7769.958333,5681,14.1,1,0,0,0
1,debt_consolidation,0.1253,267.74,10.54534144,8.43,697,2280.041667,8217,67.5,0,0,0,0
1,all_other,0.1253,334.67,11.33857208,20.86,702,5640.041667,52537,48.9,1,0,0,0
1,small_business,0.1095,49.89,10.1266311,11.62,727,6510.0,2108,23.2,0,0,1,0
1,all_other,0.1039,243.38,10.81977828,6.86,702,3180.0,12742,61.6,1,0,0,0
1,credit_card,0.1272,293.65,11.36917056,20.12,682,2790.0,25965,52.5,1,0,0,0
1,debt_consolidation,0.1568,525.03,11.69524702,19.87,682,5010.041667,87502,96.4,0,1,0,0
1,debt_consolidation,0.1183,430.75,10.93310697,11.87,722,5580.0,10915,34.5,1,0,0,0
0,debt_consolidation,0.157,245.07,10.30895266,24.12,662,1770.0,12814,69.6,4,0,0,0
0,debt_consolidation,0.1722,64.38,7.547501682999999,18.99,642,450.0,702,87.7,0,0,0,0
0,all_other,0.1461,172.38,10.51867319,6.36,667,11040.04167,4680,20.3,4,0,0,0
0,all_other,0.1704,256.86,12.25486281,17.94,687,7770.041667,37820,90.9,8,0,0,0
0,all_other,0.1122,118.24,10.81977828,2.86,667,181.0,736,51.3,2,0,0,0
1,debt_consolidation,0.1253,167.34,10.54534144,19.14,682,2220.0,19876,77.0,0,0,0,0
1,debt_consolidation,0.1273,503.5,11.46163217,21.68,702,4560.041667,44135,54.2,0,0,0,0
1,debt_consolidation,0.1324,676.2,11.28978191,20.73,697,4080.0,16805,64.1,0,0,0,0
1,all_other,0.08,250.69,10.52002363,12.63,712,5219.958333,12269,19.3,2,0,0,0
1,all_other,0.1392,51.21,10.30895266,19.08,667,3300.041667,2603,44.1,3,0,0,0
1,debt_consolidation,0.1357,169.85,11.03488966,17.79,707,3921.958333,6283,55.6,3,0,0,0
1,small_business,0.16,263.68,10.81977828,22.13,677,2580.0,16767,46.2,0,0,0,0
1,debt_consolidation,0.0996,253.16,10.16585182,6.14,697,2040.041667,991,34.2,1,0,0,0
1,small_business,0.1316,270.17,10.91508846,20.07,717,4455.958333,34260,77.5,0,0,0,0
1,all_other,0.0788,337.83,10.86475165,3.76,742,4980.041667,2642,64.4,0,0,0,0
1,debt_consolidation,0.0859,158.06,9.903487553,10.92,742,4319.958333,5276,50.2,0,0,0,0
1,debt_consolidation,0.0859,189.67,11.60823564,6.43,742,6360.041667,5124,16.8,2,0,0,0
1,debt_consolidation,0.1442,481.36,10.52268675,22.13,682,3329.958333,1840,26.7,1,0,0,0
1,debt_consolidation,0.08,100.28,11.22524339,5.79,737,4800.0,4000,11.0,0,0,1,0
1,credit_card,0.1533,644.3,11.40756495,5.24,662,1770.0,22379,62.2,0,0,0,0
1,debt_consolidation,0.1189,265.32,10.59663473,15.69,717,2640.0,7131,93.8,0,0,0,0
1,all_other,0.0894,413.03,11.58988651,2.8,787,4830.041667,0,0.0,0,0,0,0
1,debt_consolidation,0.08,219.36,10.46310334,15.81,797,4740.0,644,2.7,0,0,0,0
1,debt_consolidation,0.1287,815.61,11.51292546,13.52,717,2970.0,28056,57.0,0,0,0,0
0,all_other,0.1126,164.32,11.21182037,17.94,717,4290.0,260,7.6,4,0,1,0
1,debt_consolidation,0.1158,495.21,11.22524339,21.06,722,4919.958333,44880,61.0,3,0,0,0
1,debt_consolidation,0.1273,268.53,10.13459927,15.43,687,2928.0,1359,52.3,0,0,0,0
1,debt_consolidation,0.0894,305.01,10.87804719,18.41,742,4050.041667,9571,31.1,3,1,0,0
1,home_improvement,0.074,31.06,11.58058411,0.96,772,4140.041667,4938,1.9,1,0,0,0
1,all_other,0.1635,247.31,10.49127422,3.73,672,1860.0,3722,93.0,0,0,0,0
1,debt_consolidation,0.1533,583.38,10.51867319,15.73,672,1950.041667,15353,84.4,1,0,0,0
1,all_other,0.1183,795.22,11.91839057,0.7,812,11702.0,346,0.7,0,0,0,0
1,debt_consolidation,0.1095,392.57,11.184421400000002,9.32,737,3669.0,22636,67.6,0,0,0,0
1,debt_consolidation,0.1189,829.1,11.184421400000002,5.47,742,7200.0,8546,17.4,0,0,0,0
0,all_other,0.0775,218.55,11.39075783,1.0,802,3570.041667,0,0.0,1,0,0,0
1,all_other,0.0788,218.97,10.83958091,10.68,727,4260.041667,973,14.1,0,0,1,0
1,all_other,0.1311,202.47,9.862665558,2.63,692,1590.041667,1586,61.0,1,0,0,0
0,debt_consolidation,0.1071,163.01,11.28978191,12.08,702,6090.0,14434,56.4,9,0,1,0
0,all_other,0.1531,167.12,10.95619516,24.39,667,4110.041667,35122,91.5,4,0,0,0
0,home_improvement,0.1774,871.71,11.51292546,0.22,727,5670.0,675,4.9,9,0,0,0
1,credit_card,0.1222,236.57,11.66736182,11.75,677,2850.0,29735,67.3,1,0,0,0
0,debt_consolidation,0.1355,119.71,10.55841352,10.91,657,5040.0,3513,92.4,1,0,0,0
1,debt_consolidation,0.1537,139.39,10.23995979,23.83,672,1139.958333,4071,78.3,0,0,0,0
0,debt_consolidation,0.1442,85.96,9.852194258,24.0,672,2520.0,5475,48.8,4,0,0,0
0,credit_card,0.1312,118.14,10.46310334,3.94,647,1739.9583329999998,2680,57.0,0,2,0,0
1,educational,0.1166,52.89,11.00209984,18.4,677,5370.0,926,4.5,3,1,0,0
1,debt_consolidation,0.0859,284.5,10.77895629,7.13,767,5190.0,5276,73.3,0,0,0,0
1,all_other,0.1071,358.62,11.00209984,0.4,707,1620.041667,2217,28.4,2,0,0,0
1,debt_consolidation,0.1537,296.2,10.29282328,20.65,682,4351.0,11987,98.3,1,0,1,0
1,all_other,0.1148,118.69,10.34817337,11.23,717,2760.041667,1866,74.6,0,0,0,0
1,debt_consolidation,0.1411,855.73,11.40756495,11.67,707,4109.958333,17958,55.3,0,0,0,0
0,home_improvement,0.1482,172.89,10.858999,14.17,642,7439.958333,5355,43.5,1,2,0,0
1,debt_consolidation,0.1304,536.05,11.184421400000002,3.52,712,3270.0,16122,97.7,0,0,0,0
1,debt_consolidation,0.1253,317.93,10.95080655,10.78,702,3600.0,8300,38.8,0,0,0,0
1,home_improvement,0.1189,464.3,11.58988651,11.34,732,3719.958333,47016,37.1,0,0,0,0
0,all_other,0.0743,93.23,11.28978191,0.39,797,4441.0,0,0.5,0,0,0,0
0,educational,0.1141,65.87,8.411832676,4.0,667,330.0,333,37.0,4,0,0,0
1,debt_consolidation,0.1287,201.8,11.28978191,13.05,687,3030.0,9640,49.9,0,0,1,0
1,debt_consolidation,0.1347,81.42,10.34137532,5.11,692,1350.041667,5727,54.0,1,0,0,0
1,home_improvement,0.1141,658.67,12.834681300000002,0.63,702,6330.041667,6921,0.0,2,0,0,0
1,all_other,0.1357,314.21,10.26813067,19.26,702,1802.0,0,0.0,2,0,0,0
0,debt_consolidation,0.1114,152.54,9.980448594,22.11,722,9720.041667,20037,58.1,4,1,0,0
1,major_purchase,0.1218,266.4,10.71441777,0.8,747,4770.0,150,10.0,2,0,0,0
1,debt_consolidation,0.1253,401.6,11.10501738,17.36,697,4229.041667,20024,73.1,0,0,0,0
1,home_improvement,0.1253,502.0,11.28978191,0.13,802,7102.0,9,0.1,0,0,0,0
1,debt_consolidation,0.1982,556.1,10.68464561,5.22,667,1590.0,12390,98.3,1,0,0,0
0,debt_consolidation,0.1284,336.18,10.83958091,20.0,702,2760.0,10639,54.6,5,0,0,0
1,educational,0.1633,105.97,10.91508846,26.05,672,5430.0,19487,89.2,2,0,0,0
1,debt_consolidation,0.1191,116.1,10.23981692,19.33,687,2280.0,10029,85.0,1,0,0,0
0,debt_consolidation,0.128,302.38,9.929788627,26.88,742,3960.0,17741,68.2,0,0,0,0
1,all_other,0.08,235.03,11.00209984,4.96,777,7859.958333,78935,26.2,7,0,0,0
1,debt_consolidation,0.1425,514.49,10.77895629,19.05,667,6209.0,14036,64.4,0,0,0,0
1,home_improvement,0.1183,828.35,11.88446833,5.54,777,10290.04167,311,0.4,1,0,0,0
1,debt_consolidation,0.1253,803.2,10.91616952,21.55,727,6300.0,21216,64.1,0,0,0,0
1,debt_consolidation,0.0894,292.3,11.12726298,17.81,752,9300.0,38581,65.4,1,0,0,0
0,debt_consolidation,0.1229,280.17,11.04292184,14.65,677,2490.041667,6978,64.0,5,0,0,0
1,debt_consolidation,0.0859,366.68,11.05089001,18.02,777,5009.958333,29568,52.3,0,0,0,0
1,debt_consolidation,0.0737,36.48,10.46321762,7.1,782,4860.958333,3914,15.5,0,0,0,0
0,debt_consolidation,0.1158,330.14,10.71441777,21.87,712,2610.0,9131,24.7,4,0,0,0
0,all_other,0.1189,72.97,10.30895266,17.0,717,2042.041667,1243,12.9,4,1,0,0
0,all_other,0.0863,31.63,11.03650127,18.03,737,4019.0,80006,54.9,2,1,0,0
1,credit_card,0.1189,58.04,10.8620712,2.65,712,8819.958333,3002,5.1,3,1,0,0
1,debt_consolidation,0.1379,204.46,11.69524702,9.74,672,5521.0,41042,82.1,2,0,0,0
1,major_purchase,0.1096,175.06,9.998797732,20.02,722,3899.958333,2548,28.3,1,0,0,0
1,all_other,0.1284,672.36,11.38495936,1.95,787,2730.0,45210,3.8,1,0,0,0
1,debt_consolidation,0.1719,303.85,11.22524339,7.86,662,2730.041667,15350,84.0,3,1,0,0
1,all_other,0.1913,293.77,11.65268741,11.79,667,4410.0,17267,29.1,3,0,0,0
1,debt_consolidation,0.0894,317.72,11.49272276,15.86,747,7230.0,32508,40.8,1,0,0,0
1,small_business,0.1496,97.01,11.39639165,20.95,712,5910.0,33167,87.5,0,0,0,0
1,debt_consolidation,0.1316,337.71,10.73630972,21.34,687,3690.0,18049,66.8,2,0,0,0
0,major_purchase,0.1103,163.77,10.54534144,0.47,682,449.9583333000001,4254,33.2,5,0,0,0
1,debt_consolidation,0.1739,286.78,11.18996158,19.59,667,7020.0,19892,67.0,1,0,1,0
1,debt_consolidation,0.1218,346.32,10.96819829,19.7,712,3117.041667,7267,46.6,1,0,0,0
1,debt_consolidation,0.0932,191.69,11.00209984,11.32,777,3479.958333,0,0.0,1,0,0,0
1,debt_consolidation,0.0964,320.99,10.12502982,8.17,712,3300.0,4475,63.0,0,0,0,0
1,all_other,0.1221,533.04,11.33857208,17.8,737,4980.041667,24177,20.2,1,0,0,0
1,credit_card,0.1411,684.58,11.184421400000002,23.62,687,2622.958333,30738,76.8,0,0,0,0
1,credit_card,0.06,194.7,10.4341158,17.12,742,2430.041667,7005,40.0,0,0,0,0
1,debt_consolidation,0.1062,423.28,10.71441777,23.55,722,3874.041667,24931,57.6,1,0,0,0
0,debt_consolidation,0.1253,669.33,11.39751461,18.36,727,12599.95833,25076,57.7,4,0,0,0
1,all_other,0.0894,285.95,10.4341158,4.91,737,1860.041667,2354,24.5,0,0,0,0
1,credit_card,0.1062,162.8,10.08580911,21.6,707,4800.0,6010,41.4,0,1,0,0
1,credit_card,0.1322,338.01,10.81977828,7.44,692,2070.0,7408,31.9,2,0,0,0
1,debt_consolidation,0.0932,191.69,10.62132735,10.77,742,2730.0,1763,17.8,1,0,0,0
1,home_improvement,0.1183,132.54,10.71441777,8.43,742,1289.958333,450,1.7,2,0,0,0
1,debt_consolidation,0.1474,51.81,10.58405595,20.35,677,1380.0,7616,44.8,0,0,0,0
1,educational,0.0988,386.53,10.59663473,5.16,757,4505.041667,1117,2.6,3,0,0,0
0,debt_consolidation,0.1059,390.54,10.67359577,6.36,687,517.0416667,1069,42.8,1,0,0,0
1,debt_consolidation,0.0788,375.37,10.55330961,15.29,747,3780.041667,15631,24.6,0,0,0,0
0,all_other,0.1797,129.2,10.4341158,27.42,647,3750.041667,13156,25.6,10,0,0,0
0,educational,0.1217,299.67,9.998797732,3.27,667,708.9583332999999,0,0.0,1,0,0,0
1,all_other,0.1442,110.03,10.57131693,3.82,687,1859.958333,6039,28.1,2,0,0,0
1,all_other,0.1703,249.68,11.48246626,16.53,662,5189.958333,1349,8.3,3,3,0,0
1,small_business,0.1273,268.53,11.05089001,15.26,727,5670.041667,33274,97.9,2,0,0,0
1,major_purchase,0.0774,140.49,10.59663473,16.02,747,3815.041667,1580,29.3,1,0,0,0
1,all_other,0.1183,828.35,12.75995776,4.87,812,6660.0,129224,4.6,0,0,0,0
1,all_other,0.1461,499.89,10.16585182,2.63,712,13023.04167,1318,94.1,0,0,0,0
1,debt_consolidation,0.0963,449.32,11.73606902,7.81,747,7530.0,17649,58.1,0,0,0,0
1,all_other,0.1221,79.96,10.49127422,7.0,692,5790.0,6655,74.8,1,0,0,0
0,educational,0.1407,171.06,9.472704636,13.38,642,810.0,5908,34.8,2,0,0,0
1,all_other,0.0832,236.14,10.81977828,2.42,762,3180.0,4880,38.1,0,0,0,0
1,debt_consolidation,0.1411,246.45,10.46321762,6.99,677,2640.0,10606,62.0,0,0,0,0
1,debt_consolidation,0.0963,239.91,10.44461927,15.51,727,3134.041667,15689,37.9,2,0,0,0
1,all_other,0.0963,385.14,11.22524339,9.12,747,2759.958333,5212,8.4,2,0,0,0
1,credit_card,0.1183,662.68,10.89673933,5.0,757,4230.958333,22872,66.9,0,0,0,0
1,all_other,0.0907,159.17,11.35040654,5.46,737,3090.0,6528,14.3,1,0,0,0
1,debt_consolidation,0.0894,182.69,10.7342204,20.94,727,3210.0,4902,47.1,0,0,0,0
1,debt_consolidation,0.1114,360.84,10.75773265,10.39,722,2193.0,10735,34.5,3,0,0,0
0,all_other,0.1078,262.71,11.00209984,3.48,702,180.04166669999998,0,0.0,8,0,0,0
1,credit_card,0.1474,621.67,10.93310697,16.33,682,3270.0,18451,65.2,2,0,0,0
1,home_improvement,0.1411,164.3,11.39643659,10.64,662,5940.041667,17965,79.5,1,0,0,0
1,all_other,0.1217,199.78,11.69524702,6.81,662,2041.041667,19504,77.3,0,0,0,0
1,all_other,0.0894,317.72,10.49127422,4.33,747,5250.0,8897,32.4,1,0,0,0
0,credit_card,0.0894,317.72,11.6784399,7.03,737,4319.958333,140420,48.0,0,0,0,0
1,all_other,0.1062,260.48,10.84848235,15.0,712,2550.0,5553,32.1,2,0,0,0
1,all_other,0.1039,324.51,11.08795638,14.82,767,6420.0,0,0.0,1,0,0,0
1,all_other,0.1322,84.51,11.08214255,19.68,677,5399.958333,20241,66.4,1,0,0,0
1,debt_consolidation,0.1411,123.23,10.51867319,3.31,697,3659.958333,3437,90.4,1,1,0,0
1,all_other,0.0838,160.72,10.37349118,14.78,772,4379.0,4737,23.9,0,0,0,0
1,all_other,0.0859,316.11,11.60823564,2.02,787,6720.041667,4,0.0,0,0,0,0
1,debt_consolidation,0.1209,432.35,10.81977828,11.16,717,3450.041667,12941,96.6,0,0,0,0
1,debt_consolidation,0.1379,238.53,10.20359214,21.91,697,3180.0,7494,94.9,0,0,0,0
1,all_other,0.1287,807.2,11.28978191,10.0,722,1890.041667,9715,24.6,1,0,0,0
1,debt_consolidation,0.0788,168.92,10.89673933,21.27,727,5160.0,19843,59.9,0,0,0,0
1,all_other,0.0894,190.63,10.30895266,14.72,757,2099.958333,144,5.8,0,0,0,0
1,debt_consolidation,0.1357,489.15,10.49127422,10.27,692,6210.0,19897,72.6,2,0,0,0
1,debt_consolidation,0.0859,316.11,10.70324447,3.42,752,5130.041667,6593,31.2,0,0,0,0
1,all_other,0.0774,56.2,10.211119300000002,1.46,787,5490.0,2701,3.2,4,0,0,0
1,educational,0.1189,39.8,9.798127037,14.07,787,5621.041667,14,2.8,0,0,0,0
1,credit_card,0.0894,190.63,11.34568955,0.0,737,2166.0,0,0.0,1,0,0,0
1,debt_consolidation,0.0832,377.82,11.40756495,1.63,792,5729.041667,4359,15.3,0,0,0,0
1,all_other,0.1126,98.59,11.08521475,17.21,702,5760.0,16389,58.1,0,0,0,0
1,credit_card,0.1322,101.41,10.82778673,11.45,692,5553.0,21085,36.8,0,0,0,0
1,all_other,0.0894,95.32,12.07254125,17.22,722,7050.041667,72814,56.0,1,0,0,0
1,debt_consolidation,0.1324,405.72,11.31447453,15.12,672,5760.041667,27905,81.8,1,2,0,0
